"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Cara-Lin","The Strangeloves","spotify:track:4jQAWmK7RTRWaofM5n2NhK",0.748,0.788,2,-11.284,1,0.067,0.135,3.81e-06,0.501,0.626,130.506,162333,4,19.26742,10,1,"1960"
"Personne","Serge Gainsbourg","spotify:track:4wDcIqExxIvxrIjVCFjGHU",0.549,0.289,0,-16.129,1,0.0486,0.761,0,0.0694,0.45,111.828,164440,4,32.25757,8,0,"1960"
"The Bartered Bride, Act II: ""Eine gibt es hier im Dorf""","Staatskapelle Dresden","spotify:track:5sgSvbm0lQnUFKTzjsw32E",0.354,0.123,9,-17.119,1,0.0398,0.977,0.000919,0.0962,0.096,129.039,392613,4,44.20496,21,0,"1960"
"Afternoon in Paris","Sonny Rollins","spotify:track:54jjVvxIktq9furJDf0i5s",0.414,0.65,2,-9.028,0,0.0648,0.716,0.0252,0.291,0.51,175.245,163067,4,33.32711,9,0,"1960"
"Nothing But Heartaches","The Supremes","spotify:track:3ZmUwVr5MlayCju9FzAgVL",0.579,0.554,5,-8.896,1,0.0286,0.084,0,0.219,0.491,124.067,177867,4,32.6183,8,1,"1960"
"God, Country And My Baby","Johnny Burnette","spotify:track:0cw9fmQ6hJJdP97lm3y1xm",0.486,0.526,11,-9.835,1,0.0415,0.21,0.00183,0.604,0.585,121.157,132467,4,53.36009,5,1,"1960"
"Na Na Hey Hey Kiss Him Goodbye","Steam","spotify:track:1mrSHPNTDdMkXpR4BiSiD7",0.637,0.916,7,-6.95,1,0.0458,0.0139,2.27e-05,0.21,0.506,114.987,247173,4,43.50466,8,1,"1960"
"Heia, in den Bergen liegt mein Heimatland","Vienna State Opera Orchestra","spotify:track:3cxhkimLZ4y6NRpkKkeALm",0.135,0.324,0,-11.517,0,0.0339,0.887,0.824,0.379,0.0639,91.097,89853,3,29.28488,4,0,"1960"
"Psycho","Bobby Hendricks","spotify:track:1gezSbknNFRysgyTf1paTV",0.648,0.539,7,-11.514,0,0.0503,0.836,0.0781,0.146,0.781,131.569,150067,4,87.64104,5,1,"1960"
"C'est Si Bon (It's So Good)","Conway Twitty","spotify:track:7axj2soLPxuhxJEYaUoYEg",0.58,0.617,0,-8.706,1,0.0493,0.727,0,0.393,0.831,120.496,134013,4,41.91757,8,1,"1960"
"She Loves You","The Beatles","spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6",0.377,0.916,4,-3.199,0,0.0481,0.26,0,0.074,0.912,75.533,140920,4,33.98704,7,1,"1960"
"Highway #2 (Travelin' Lady)","Elmer Bernstein","spotify:track:4i0Di9hFoQcEka1D2JHYoo",0.567,0.762,3,-12.355,1,0.0306,0.0741,0.415,0.377,0.813,145.513,163213,4,39.11564,10,0,"1960"
"I Don't Know Why","Stevie Wonder","spotify:track:2CwNOqVypdZfKA8lXQKSUb",0.42,0.483,1,-13.608,1,0.033,0.165,0,0.111,0.533,93.834,167027,4,36.89252,7,1,"1960"
"Monster Monkey","John Zacherle","spotify:track:075zZ23M65dcBFHBbPjMsc",0.624,0.83,5,-4.854,0,0.151,0.618,0,0.187,0.828,87.597,131093,4,20.63379,7,0,"1960"
"Toada Da Saudade","Marinês E Sua Gente","spotify:track:58Fn2G1SHv1qQWpvviA9kR",0.638,0.453,7,-7.744,1,0.026,0.757,0,0.277,0.614,97.303,178320,4,22.28787,10,0,"1960"
"I Love You Because","Al Martino","spotify:track:5ggafYsNyKhTR9bISS3OPj",0.29,0.2,8,-12.748,1,0.0275,0.894,0.000569,0.221,0.233,88.654,163400,4,24.92348,9,1,"1960"
"Ecstasy","Ben E. King","spotify:track:0QbsvbqaBx4fNQJpfVvbAs",0.683,0.673,7,-10.406,1,0.0421,0.19,0,0.561,0.756,120.823,152976,4,24.59862,7,1,"1960"
"Amore mio aiutami - Version 4","Piero Piccioni","spotify:track:4xMi9e6OS6ouBoLch3Eap6",0.213,0.168,5,-20.315,1,0.0382,0.952,0.69,0.136,0.206,122.744,123187,3,61.8196,5,0,"1960"
"Yuri Approaches Lara's Apartment","Maurice Jarre","spotify:track:5KxikpGsUL8l1Sk63NcILW",0.162,0.0383,2,-29.914,1,0.0375,0.242,0.354,0.205,0.0766,130.875,49533,4,5.69742,3,0,"1960"
"Don't Make Promises - Bonus Track","Krokodil","spotify:track:2wmhJQqUS4HeMOzieGjZPD",0.567,0.927,2,-5.687,1,0.0824,0.126,0.000196,0.123,0.462,113.898,242600,4,51.86658,13,0,"1960"
"Tómate una Copa","Javier Solís","spotify:track:1n6TpQOecoX3OdVpHb72Gv",0.394,0.18,9,-15.943,1,0.0355,0.965,0.00826,0.118,0.475,107.516,173773,4,21.89732,12,0,"1960"
"Can You Jerk Like Me","The Contours","spotify:track:2HwrXACzxpTTFRbYVtOoyg",0.556,0.742,8,-6.524,1,0.0524,0.612,2.6e-05,0.055,0.771,78.691,149293,4,50.60703,7,1,"1960"
"Angel","Johnny Tillotson","spotify:track:30Y2TmGEuFdIUX6Pm5nCjn",0.344,0.431,4,-9.631,1,0.0314,0.793,0,0.19,0.688,105.97,176667,3,60.09674,7,1,"1960"
"Alfie","Cilla Black","spotify:track:2IqtBxwRgNOt7YWMmulrUZ",0.306,0.257,10,-10.658,1,0.0309,0.941,0.00654,0.118,0.157,145.148,159760,4,46.42505,8,1,"1960"
"Sur le chemin du retour","Charles Aznavour","spotify:track:6DzvXKt42A4vkzK5iTylbf",0.566,0.511,0,-8.13,0,0.0353,0.773,0,0.299,0.747,127.417,143573,4,47.77083,7,0,"1960"
"Amore in fiore","Piero Piccioni","spotify:track:2r0ROCyDqxOUjEAKTveN9d",0.094,0.104,7,-22.329,0,0.0316,0.985,0.943,0.158,0.0817,76.555,127107,1,83.21777,5,0,"1960"
"Big Boy Pete","The Olympics","spotify:track:2zN8CUOWRFiCUlPVdLb0Pj",0.616,0.736,10,-9.156,1,0.058,0.83,0.0156,0.117,0.818,131.501,149123,4,30.07348,9,1,"1960"
"Charles, Anjo 45","Jorge Ben Jor","spotify:track:3lNGmnqX0xaiHRI726Lv9L",0.404,0.947,6,-4.692,1,0.149,0.615,2.95e-06,0.676,0.482,96.118,290893,4,19.77103,11,0,"1960"
"Bata Rhythm","Julio Gutierrez","spotify:track:3tC8PFoFvbN3rT2l6P0xQQ",0.505,0.758,1,-13.312,1,0.177,0.808,1.1e-05,0.0583,0.764,91.686,353637,3,28.48978,16,0,"1960"
"Who'll Be The Next In Line","The Kinks","spotify:track:4crnyaZ12tALWTrshdIGFZ",0.33,0.858,11,-5.134,0,0.0552,0.052,0,0.0752,0.923,161.385,122627,4,27.08669,8,1,"1960"
"Burning Bridges","Jack Scott","spotify:track:51jyAgrsTNvOyZPW949qZR",0.465,0.276,2,-13.184,1,0.0242,0.809,0.000272,0.214,0.233,82.613,161733,4,31.35286,9,1,"1960"
"Here In My Heart","Al Martino","spotify:track:0mRAY4VhmgEsBvLEFxB6Vm",0.177,0.279,9,-10.951,0,0.0312,0.8,0.0024,0.153,0.155,82.967,193373,3,20.98618,9,1,"1960"
"Our Man Flint: Man Does Not Live By Bread Alone - From ""Our Man Flint""","Jerry Goldsmith","spotify:track:12hKVlXaG3KklBXHIwcDGc",0.522,0.0902,0,-22.234,1,0.0279,0.691,0.448,0.116,0.288,95.872,142107,5,38.47753,7,0,"1960"
"Marche des grooms","Michel Legrand","spotify:track:0ZrAMTKXXOtxxFVGJqrWXY",0.633,0.504,1,-11.59,1,0.0437,0.774,3.41e-06,0.284,0.95,123.219,59598,4,35.55979,3,0,"1960"
"Al Vent - En Directe","Raimon","spotify:track:5teoxVNaUkRxDprzR0Zj1G",0.446,0.538,4,-11.805,0,0.195,0.879,0.00229,0.952,0.786,144.075,163143,3,70.95664,5,0,"1960"
"Zero Hour","David Lindup","spotify:track:3YC91rbHjh9MgpMMoh6Xog",0.431,0.454,7,-14.31,1,0.0302,0.524,0.13,0.116,0.585,129.589,83360,4,35.03921,5,0,"1960"
"Deep River","Traditional","spotify:track:3UPaoFTUYEviggxe4xDIFh",0.181,0.294,5,-15.448,1,0.0395,0.987,0.0085,0.113,0.0577,101.506,186160,4,74.69106,10,0,"1960"
"You Didn't Have To Be So Nice","The Lovin' Spoonful","spotify:track:7khsvqWYjms5UASgLb8bft",0.638,0.622,1,-10.035,0,0.0265,0.809,0.00385,0.0416,0.871,130.354,146400,4,21.2237,9,1,"1960"
"Flower Punk","Frank Zappa","spotify:track:7h8oWxaOoTeVdkAVEQkooa",0.48,0.7,7,-10.989,1,0.209,0.0522,0,0.645,0.3,111.388,183520,4,111.90201,6,0,"1960"
"Without You","Johnny Tillotson","spotify:track:4Vzh9UegP4JdWU71NLcbnm",0.538,0.568,2,-5.7,1,0.0266,0.376,0.829,0.169,0.712,99.397,128800,3,34.85936,6,1,"1960"
"Half Heaven - Half Heartache","Gene Pitney","spotify:track:0qwjHNJHirzB5VsYQ4gjG4",0.438,0.451,4,-8.681,1,0.0263,0.719,0,0.116,0.438,102.776,163307,4,29.02095,10,1,"1960"
"Aquarius","Gerald Wilson Orchestra","spotify:track:5oOGm83QEVlKmYNBBp1pw6",0.387,0.495,9,-8.923,0,0.0283,0.487,0.00814,0.112,0.58,143.993,182640,4,42.23437,9,0,"1960"
"End Titles","Jerry Goldsmith","spotify:track:0tmgXiXfyiVv3qbRo2fWwX",0.193,0.2,5,-14.117,0,0.0422,0.967,0.211,0.258,0.0387,139.318,157627,4,56.49552,7,0,"1960"
"Sweet Dreams (Of You)","Patsy Cline","spotify:track:0gnQsZ607gfNhIUqCNFC1G",0.321,0.0227,8,-22.698,1,0.0349,0.953,0,0.313,0.312,83.319,155733,4,23.66008,8,1,"1960"
"I Can Make It With You","Pozo Seco Singers","spotify:track:7LWUt6WCJsTUBjVl2GhpOK",0.537,0.424,1,-11.448,1,0.0562,0.109,0,0.238,0.665,119.392,132453,4,21.89757,8,1,"1960"
"Alejandra","Vicente Fernández","spotify:track:3zkUic9IGaNom8fIv05NwD",0.379,0.276,9,-10.561,0,0.0465,0.747,0,0.186,0.521,151.211,184133,3,45.34149,11,0,"1960"
"Ballade pour toi (Ce que je cherche est en toi)","Michel Polnareff","spotify:track:4w27C2NCcLuCmr3omUXH89",0.369,0.386,4,-9.105,1,0.03,0.866,8.37e-06,0.122,0.325,116.428,160267,4,22.81274,11,0,"1960"
"Mustang Sally","Wilson Pickett","spotify:track:5Sz09kaSzvpTC8lgm5W8Mt",0.725,0.327,0,-17.714,1,0.0387,0.113,0.326,0.214,0.688,110.438,187760,4,27.65453,11,1,"1960"
"Our Man Flint: Never Mind, You'd Love It - From ""Our Man Flint""","Jerry Goldsmith","spotify:track:3DaaxlibCSs1IKhCytYxXK",0.362,0.0719,9,-28.739,1,0.044,0.79,0.259,0.111,0.0619,98.836,91560,4,41.31111,5,0,"1960"
"Batman Theme","The Marketts","spotify:track:6dNVdzsCLEcKhqLxoB3Qc3",0.435,0.683,7,-13.837,1,0.0333,0.207,0.906,0.0723,0.921,146.541,162467,4,66.88441,5,1,"1960"
"Where There's Woman - Mono","Captain Beefheart & His Magic Band","spotify:track:38iwcfDz09ftOCnIg28LP1",0.609,0.535,9,-8.913,0,0.0519,0.357,7.27e-06,0.124,0.681,84.982,131440,4,57.30981,6,0,"1960"
"Let's Twist Again","Chubby Checker","spotify:track:1INWPr855fwWdAOeecbu0W",0.604,0.709,8,-6.377,1,0.158,0.0987,0,0.0551,0.907,167.832,137360,4,38.78992,9,1,"1960"
"Just A Little Bit","Blue Cheer","spotify:track:49iKFDnxIRvohfjUlqtQmh",0.438,0.749,11,-10.815,0,0.0852,0.038,0.829,0.0762,0.567,126.825,205600,4,31.17982,10,1,"1960"
"Só Danço Samba","Carmelia Alves","spotify:track:7wL6Lsy335eY9jzckLPm8d",0.625,0.52,0,-7.911,1,0.0427,0.741,0,0.164,0.759,91.202,117853,4,61.10828,5,0,"1960"
"Bracelets Of Fingers","The Pretty Things","spotify:track:6g6N0HhdpogmRlBKNMZJFj",0.304,0.453,11,-12.143,1,0.045,0.124,8.67e-06,0.332,0.387,94.919,221013,1,32.68509,9,0,"1960"
"House For Everyone","Traffic","spotify:track:04LnYIwoE0buXY2KISiqka",0.565,0.549,0,-13.023,1,0.0618,0.583,0,0.236,0.769,121.97,123160,4,19.38835,7,0,"1960"
"Les Alpes: Les glaciers","Jean Prodromidès","spotify:track:27ekjcU6rH3tvMOQbUrkti",0.192,0.197,1,-14.803,0,0.0347,0.9,0.194,0.31,0.0368,113.336,283573,4,59.41796,16,0,"1960"
"Club Verde","Vicente Fernández","spotify:track:5bWB0qrX38UbAAryEVVSvH",0.315,0.313,7,-9.31,1,0.0466,0.779,3.66e-06,0.104,0.329,174.92,216133,3,46.0885,11,0,"1960"
"Fumeux fume - Voice","Traditional","spotify:track:6Dbofz7ftO86tBcY1u8ZUj",0.14,0.0282,7,-29.836,0,0.0378,0.982,0.89,0.109,0.0366,141.12,456133,1,34.74756,18,0,"1960"
"Forever","The Little Dippers","spotify:track:5rWyKJMaTXL0TArnJ8IGts",0.519,0.45,5,-9.133,1,0.0244,0.281,6.12e-06,0.152,0.549,72.115,143161,4,61.24355,6,1,"1960"
"Heart In Hand","Brenda Lee","spotify:track:6wI57Jgz7qLaCr8PDG80Gv",0.651,0.172,0,-14.556,1,0.038,0.841,0.000126,0.155,0.445,107.891,147640,3,21.77637,9,1,"1960"
"Brother Love's Travelling Salvation Show","Neil Diamond","spotify:track:39S2xu12I1IwMVqSvoORSh",0.428,0.432,8,-11.58,1,0.0288,0.575,0.00933,0.0888,0.808,135.142,211862,4,33.76803,11,1,"1960"
"I'll Hold Out My Hand","The Clique","spotify:track:4F7DPcLkBhKIl6yhFMcwhm",0.562,0.715,2,-8.481,1,0.0272,0.522,0,0.185,0.908,102.009,157467,4,28.6427,8,1,"1960"
"Ojitos Verdes","Victor Jara","spotify:track:5QI2w79zmjbsHirLRipucg",0.718,0.572,11,-9.709,0,0.0603,0.903,3.37e-05,0.0816,0.684,133.386,230087,3,25.52221,10,0,"1960"
"Por Mi Culpa","Javier Solís","spotify:track:6A9ERYV9As3DCQEEMx5AN4",0.524,0.319,9,-10.114,1,0.043,0.841,5.34e-05,0.298,0.618,92.94,133733,4,48.86161,6,0,"1960"
"Las Moscas","Joan Manuel Serrat","spotify:track:5a6kTSmChEbhY08in66WF4",0.484,0.412,2,-6.509,1,0.0345,0.855,0,0.135,0.772,135.355,142067,4,44.58351,5,0,"1960"
"What The World Needs Now Is Love","Jackie DeShannon","spotify:track:1fjOO2k5k2vjg6TrvPJ2NS",0.445,0.407,1,-9.501,1,0.0302,0.814,0,0.0964,0.531,105.7,186400,4,36.37958,9,1,"1960"
"Nylon","Lord Melody","spotify:track:4iw6kHqhczn1mEwSsnXu9R",0.502,0.666,5,-12.483,1,0.0774,0.765,2.92e-06,0.256,0.923,100.746,164947,4,23.25319,9,0,"1960"
"Shagu","Mulatu Astatke","spotify:track:1415cdBOLOywaoB4vIv7ln",0.494,0.632,10,-12.71,0,0.0271,0.89,0.0144,0.154,0.95,133.49,185480,4,26.29471,9,0,"1960"
"Die Zauberflöte, K.620 / Erster Aufzug: ""Der Vogelfänger bin ich ja""","Wolfgang Amadeus Mozart","spotify:track:0SIQqyYw4AVS9HoQ4lcoSi",0.546,0.156,2,-18.601,1,0.0617,0.942,8.83e-06,0.226,0.466,80.106,154667,4,55.32668,8,0,"1960"
"Petticoat White (Summer Sky Blue)","Bobby Vinton","spotify:track:7inxB3CvYZyZb4i8KODD2s",0.599,0.648,10,-10.893,1,0.0301,0.456,0,0.336,0.806,105.316,143173,4,28.97965,8,1,"1960"
"Lullaby Of The Leaves","The Ventures","spotify:track:1GeEjqxTc0u7yyMv5SeHBq",0.381,0.552,9,-15.091,0,0.032,0.661,0.811,0.282,0.965,159.946,118960,4,33.42258,7,1,"1960"
"There Will Never Be Another You","Bud Powell","spotify:track:3s5WerS0heEMyikkSgwUqJ",0.579,0.332,5,-16.673,0,0.035,0.904,0.898,0.243,0.774,81.795,257093,4,34.84242,9,0,"1960"
"T'ain't Nothin' To Me","The Coasters","spotify:track:0XeIWtggM0COgXRRdXSpfR",0.431,0.374,9,-11.045,1,0.119,0.526,1.01e-05,0.94,0.287,134.071,278613,3,24.20992,15,1,"1960"
"Eu e a Brisa / Viola Enluarada","Peter Thomas","spotify:track:2YlFZMwjnUafG8TclVtrP8",0.275,0.304,0,-12.556,1,0.0362,0.097,0.268,0.135,0.183,168.382,216493,4,23.82062,13,0,"1960"
"I Can't Stop Dancing","Archie Bell & The Drells","spotify:track:3evKZi4dI9Nw7Hit26XFN9",0.565,0.729,0,-7.75,1,0.163,0.656,0.000147,0.0492,0.818,122.291,141373,4,30.88114,9,1,"1960"
"Baby It's You","Smith","spotify:track:2KSwmLHkgjZCE49YFkgspo",0.595,0.471,1,-10.626,0,0.0295,0.0156,0.127,0.173,0.707,95.417,207613,4,32.21417,10,1,"1960"
"Worry","Johnny Tillotson","spotify:track:14IH7JQeFY8fUWqDMfrWYW",0.368,0.259,6,-11.115,1,0.0277,0.95,6.93e-06,0.115,0.415,82.312,135733,4,23.10522,8,1,"1960"
"Feel So Fine","Johnny Preston","spotify:track:76tUNmN89oKHpNc0SsXdfU",0.555,0.723,7,-11.875,1,0.0536,0.683,0,0.115,0.925,169.864,129000,4,34.37603,7,1,"1960"
"Leaky Faucet","Jerry Goldsmith","spotify:track:0hHm3uFWGrvs9rBHoEPXY1",0.701,0.303,3,-15.786,1,0.215,0.926,0.498,0.129,0.317,98.847,51449,4,21.79699,3,0,"1960"
"Medley: Hark, The Herald Angels Sing / O Come All Ye Faithful - Instrumental","John Fahey","spotify:track:1YJSMIMFVz7n1a5JhsTXbd",0.358,0.352,0,-11.467,1,0.04,0.717,0.895,0.328,0.808,135.425,190467,4,34.32962,11,0,"1960"
"I've Gotta Get A Message To You","Bee Gees","spotify:track:4xCVHlmzEyIn1t4gXYsMaf",0.441,0.596,2,-6.327,0,0.0281,0.037,4.46e-06,0.172,0.497,83.411,177440,4,34.8822,9,1,"1960"
"If Ever I Would Leave You - Rudy Van Gelder Edition/Digital Remaster/24 Bit Mastering/1998","Kenny Dorham","spotify:track:2DPcK58j3Zms6ybVIKSIIY",0.497,0.19,10,-11.957,1,0.0342,0.98,0.908,0.0993,0.349,117.05,309267,4,20.50086,18,0,"1960"
"Hallies Jazz","Elmer Bernstein","spotify:track:4W8esRSIOC37RtMHY1eocA",0.586,0.213,5,-19.175,0,0.0386,0.769,0.369,0.11,0.505,139.715,215092,4,52.48338,9,0,"1960"
"Yambu - Live","Tito Rodriguez","spotify:track:17IchaXyxW1zHe4amKDlCv",0.459,0.61,9,-8.231,1,0.133,0.764,2.91e-06,0.11,0.865,202.036,257960,4,32.63404,12,0,"1960"
"You Never Can Tell","Chuck Berry","spotify:track:6FT83pFXKhDlXDsNJFAHWz",0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4,27.64298,12,1,"1960"
"Oh Yeah","The Shadows Of Knight","spotify:track:55TAMPcVRoKJMAge37tkhr",0.658,0.405,9,-9.438,1,0.0356,0.242,6.57e-05,0.0943,0.666,119.878,168293,4,66.15212,10,1,"1960"
"Trust Us - Take 9","Captain Beefheart & His Magic Band","spotify:track:4PM34EaMQL28lTA0A95ZXu",0.424,0.583,7,-9.617,0,0.0483,0.14,0.539,0.108,0.444,86.036,441467,4,27.34131,16,0,"1960"
"(The Lament Of The Cherokee) Indian Reservation","Don Fardon","spotify:track:04RM7D5FZzFahr4L6QOuW6",0.805,0.473,10,-12.999,1,0.0507,0.24,0.00516,0.177,0.519,124.618,201200,4,23.14466,14,1,"1960"
"Dirty Dishes","Jerry Goldsmith","spotify:track:75HoEsuKFrNLM1w5re8D8p",0.405,0.269,0,-18.225,1,0.048,0.944,0.975,0.141,0.116,122.153,73573,4,14.11011,3,0,"1960"
"Western générique - Version Live","Royal Philharmonic Orchestra","spotify:track:0hqOH0lRPWmyDRA18eDgXp",0.304,0.196,10,-20.708,0,0.0524,0.961,0.952,0.948,0.139,133.025,219147,5,31.52418,10,0,"1960"
"I Heard It Through The Grapevine","Marvin Gaye","spotify:track:1tqT6DhmsrtQgyCKUwotiw",0.711,0.362,3,-10.851,0,0.0382,0.272,0,0.127,0.615,117.267,194293,4,39.45121,10,1,"1960"
"Pretty Little Baby","Marvin Gaye","spotify:track:7tElOwaw2ONWiPCW8bDErC",0.593,0.549,7,-6.591,0,0.0279,0.8,0,0.118,0.865,109.465,155893,4,37.25066,9,1,"1960"
"Allons Gai Gai Gai","John Barry","spotify:track:531GbZ2Qj6b4RJPhyfQ5PI",0.246,0.0378,9,-32.85,0,0.0396,0.991,0.853,0.088,0.0473,92.228,110600,4,18.14763,8,0,"1960"
"Barocco","Piero Piccioni","spotify:track:1LSyCTU4wMxMtSmmA2mF8j",0.201,0.178,9,-16.461,0,0.0334,0.916,0.906,0.0565,0.0519,80.312,343973,4,53.46055,17,0,"1960"
"Cry","Ronnie Dove","spotify:track:30bxwrpUzdHZYMslOnmA2n",0.256,0.355,11,-12.827,1,0.0434,0.802,0.000187,0.254,0.372,72.275,179920,4,35.80117,9,1,"1960"
"Say You Love Me","The Impressions","spotify:track:0pnWjLrf784CX0CHKYoUVj",0.253,0.454,2,-11.041,1,0.0361,0.393,2.69e-06,0.0556,0.541,168.486,185667,3,37.65256,9,1,"1960"
"There's Something On Your Mind (Part 2)","Bobby Marchan","spotify:track:2qMLLAya8vpzalveV5L4J1",0.649,0.208,5,-19.217,1,0.532,0.825,0,0.0823,0.483,103.691,123373,5,38.8458,6,1,"1960"
"L'amore Dice Ciao (Main Titles)","Armando Trovajoli","spotify:track:03KBBkHF2vaeRol4Qt3ccX",0.254,0.183,5,-13.423,1,0.0356,0.568,0.03,0.0952,0.289,183.713,192467,4,22.53801,10,0,"1960"
"Morning","Sérgio Mendes","spotify:track:4Su3Mwzr9RylvksIwYpby7",0.569,0.369,10,-10.48,0,0.0269,0.491,7.9e-05,0.103,0.562,113.486,158093,4,26.28277,9,0,"1960"
"Tears And Roses","Al Martino","spotify:track:40yJppEKT0Yud2RUsXb9tk",0.566,0.224,5,-15.366,1,0.0342,0.833,0,0.292,0.5,115.2,139600,3,50.60841,7,1,"1960"
"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act I: Andiam Belcore","Gaetano Donizetti","spotify:track:4gSmnV4Rc6L0rjHTqfdPDb",0.417,0.473,3,-12.245,1,0.111,0.949,0.109,0.0955,0.532,89.001,193293,4,38.25086,6,0,"1960"
"Home from Abroad","Laurie Lee","spotify:track:0Qr1JPIuk79zWEjIOF1Fip",0.753,0.21,4,-20.219,0,0.907,0.108,0,0.366,0.448,59.163,70147,4,27.26513,3,0,"1960"
"It Can't Happen Here","Frank Zappa","spotify:track:7eIyQ6QsAypL1EmUN8liCg",0.439,0.425,1,-17.444,0,0.254,0.801,0,0.27,0.511,115.997,236693,3,123.96387,9,0,"1960"
"Love Poems: Love's Progress / The Surly One / The Swan / Memory","Theodore Roethke","spotify:track:0CtOJcvo44QgLYZX0m1A3Y",0.696,0.0453,3,-24.822,0,0.483,0.974,0,0.13,0.356,108.182,226427,4,32.26065,9,0,"1960"
"There Goes My Everything","Engelbert Humperdinck","spotify:track:5bfL1VNWxv4SpGJcK3R4q2",0.407,0.312,10,-12.634,1,0.026,0.822,2.47e-06,0.0896,0.421,90.217,172867,3,20.76936,9,1,"1960"
"On Your Own Again","Scott Walker","spotify:track:3EfSO1aKk4QDOrZhGjnTlq",0.433,0.106,6,-19.138,0,0.0364,0.825,9.2e-05,0.108,0.184,143.096,104933,4,32.90564,6,0,"1960"
"It Will Stand","The Showmen","spotify:track:3ln9brkScMKIE9MsPirzLb",0.67,0.507,7,-8.274,0,0.0387,0.717,0,0.182,0.847,145.581,142133,4,47.06948,6,1,"1960"
"I'm the Urban Spaceman - 2007 Remaster","The Bonzo Dog Band","spotify:track:0QWAOOFV9lsnC7fYHeSycS",0.63,0.525,2,-11.154,1,0.0269,0.156,2.09e-05,0.369,0.931,89.738,146133,4,30.7508,10,0,"1960"
"I Francobolli","Ennio Morricone","spotify:track:3NdokGBP7ROeNnOGPM9e88",0.292,0.273,7,-22.677,1,0.0535,0.659,0.618,0.177,0.0383,67.354,145747,3,63.69562,4,0,"1960"
"Cycles","Frank Sinatra","spotify:track:6DjRrgnIppWgyccDDEFAqe",0.477,0.148,1,-22.719,1,0.038,0.903,0.000376,0.111,0.291,128.251,190373,3,23.38268,13,1,"1960"
"Two-Bit Manchild","Neil Diamond","spotify:track:6C6m2tqQliQ6wReSb30jKJ",0.565,0.673,7,-12.46,1,0.0356,0.489,0.00677,0.236,0.895,89.028,187600,4,35.82462,10,1,"1960"
"I Know A Place","Petula Clark","spotify:track:4rbYdWpcjXi02Tm3hvmYlh",0.45,0.805,11,-8.229,1,0.0684,0.792,2.98e-06,0.417,0.494,138.006,163373,4,23.81117,10,1,"1960"
"Give It Up Or Turnit A Loose","James Brown","spotify:track:5TQcUuSZ9VUXCxGdVj7VxO",0.703,0.88,11,-7.133,0,0.0608,0.00964,0.456,0.111,0.743,114.763,369960,4,93.84427,10,1,"1960"
"Funny Familiar Forgotten Feelings","Tom Jones","spotify:track:4j3BX19jfJpCrBoCFaSxNB",0.452,0.403,11,-10.898,1,0.0277,0.667,0,0.135,0.446,86.58,177707,3,22.05268,11,1,"1960"
"Love Is All We Need","Mel Carter","spotify:track:2XdDxK8mLhaOdXPBpMxOkV",0.376,0.456,4,-8.367,1,0.0357,0.644,0,0.215,0.512,80.843,109333,4,40.02393,7,1,"1960"
"Ching Miau - Rudy Van Gelder Remaster","Yusef Lateef","spotify:track:6oarR9NsZJOlYxDi17S9iS",0.266,0.33,7,-13.088,0,0.0377,0.456,4.75e-05,0.183,0.313,34.496,194693,4,36.62393,7,0,"1960"
"Regent Street","I Marc 4","spotify:track:3OX373UfdzKSC6wcZnZVls",0.409,0.705,0,-9.439,1,0.0363,0.311,4.13e-05,0.215,0.87,110.318,194867,4,24.88888,9,0,"1960"
"My Yiddische Momme","Jiří Malásek","spotify:track:567X9aarO9aWg3c7nJAjNu",0.294,0.316,7,-9.903,0,0.0258,0.796,0.246,0.434,0.2,82.121,218920,4,78.21838,10,0,"1960"
"YOUR HEAD IS REELING","Ultimate Spinach","spotify:track:58ld9nKbXWNKB0kc01bKii",0.472,0.508,9,-8.73,0,0.0396,0.757,0.159,0.38,0.469,119.773,216347,4,32.38253,11,0,"1960"
"Um Rostinho de Criança (I Don't Care What They Say)","Leno e Lilian","spotify:track:50Rozbs2JsPiitEfqCjUpC",0.62,0.747,4,-6.326,0,0.0271,0.0886,4.56e-05,0.335,0.667,115.251,176960,4,47.83454,9,0,"1960"
"Real Humdinger","J.J. Barnes","spotify:track:6sEIn9rf1Li6hahsDZMiRq",0.718,0.672,0,-9.891,0,0.0444,0.265,0,0.257,0.926,134.134,317027,4,22.62621,15,1,"1960"
"Inquietacao (Inquietude)","Luiz Bonfá","spotify:track:1Uunbj3uI7WQfuUh7C1ets",0.645,0.261,10,-16.782,0,0.0395,0.864,0.254,0.113,0.616,80.988,147147,4,34.63427,6,0,"1960"
"Sailor Man - Live","Harry Belafonte","spotify:track:6ikUMV1eIzAMMno6oXltLh",0.269,0.15,7,-22.947,1,0.0393,0.905,0.0022,0.784,0.12,89.037,193870,3,165.17163,4,0,"1960"
"West Side Story: Act II: I Feel Pretty","Leonard Bernstein","spotify:track:4JCBnb6zviWQjtlhxUgtis",0.71,0.35,5,-10.952,1,0.0989,0.805,0,0.0788,0.55,111.743,215960,3,36.08054,11,0,"1960"
