"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Body and Soul","Richard ""Groove"" Holmes","spotify:track:2KQp3rQtnuN9eDeIWJo6sr",0.487,0.112,1,-20.653,1,0.0408,0.935,0.691,0.279,0.244,97.312,563160,4,33.33574,21,0,"1990"
"If Wishes Came True","Sweet Sensation","spotify:track:5gAdATsfINRIljv4LbrKX2",0.493,0.453,3,-10.878,1,0.0248,0.0944,0.00467,0.1,0.188,143.725,315160,4,41.10892,14,1,"1990"
"Butterfly's Day Out","Mark O'Connor","spotify:track:5I4vGFmdKrwpiKw26VVk0m",0.393,0.0967,7,-21.738,1,0.0387,0.966,0.613,0.0662,0.354,111.92,282893,4,37.93064,14,0,"1990"
"Why Can't You Come Home","Ex-Girlfriend","spotify:track:7FT7qUTOQE4XO6PNZPE0av",0.777,0.47,7,-13.376,1,0.0412,0.00754,7.29e-05,0.0648,0.712,103.452,348600,4,88.2523,14,1,"1990"
"Just Ideas - Instrumental","John McLaughlin","spotify:track:1wTSDiqaUwFLVMB5pOinSn",0.194,0.0486,4,-24.523,1,0.0394,0.846,0.82,0.19,0.0387,125.661,110333,5,66.29829,4,0,"1990"
"Influência Do Jazz","Tamba Trio","spotify:track:2rJl0ohtsAtnfmYfe7EJkp",0.559,0.594,8,-8.882,1,0.031,0.669,0.798,0.102,0.89,110.644,146667,4,18.26858,8,0,"1990"
"Shoop","Salt-N-Pepa","spotify:track:0Pu71wxadDlB8fJXfjIjeJ",0.939,0.675,0,-7.232,1,0.211,0.0915,0,0.0565,0.795,96.918,248573,4,22.80835,11,1,"1990"
"Improvisation #2","NRG Ensemble","spotify:track:22qFvidlRGLutT0JkZq0rc",0.572,0.326,9,-13.293,0,0.256,0.806,0.231,0.527,0.297,69.443,159573,4,101.12396,5,0,"1990"
"All Sons Of Bitches","George Clinton & The P-Funk All Stars","spotify:track:2PBTUAk1eOAodmkIeb59xT",0.817,0.815,6,-6.433,1,0.0377,0.0188,0.00235,0.239,0.852,110.054,284107,4,25.73506,12,0,"1990"
"Fall Children","AFI","spotify:track:6KTXHrliiM0il8gq7AkQPC",0.213,0.988,4,-6.651,0,0.203,0.000187,1.19e-05,0.294,0.0572,159.071,192627,4,29.82099,7,0,"1990"
"E-Lectric - Live","S.P.O.C.K","spotify:track:7fKRSn8ItJAkDQn1NHlwkg",0.826,0.993,1,-8.976,1,0.105,0.159,5.08e-05,0.953,0.739,119.922,253467,4,37.11638,12,0,"1990"
"Everyone Falls In Love","Tanto Metro & Devonte","spotify:track:6nGwWIh0ATJqK9cXbLqDw8",0.754,0.702,10,-8.033,0,0.0429,0.0275,0,0.0619,0.736,95.998,228360,4,40.4018,13,1,"1990"
"You Won't Forget Me","La Bouche","spotify:track:5XeQ0rudxvqNA2mJmZBjBK",0.722,0.91,1,-4.135,1,0.032,0.0182,1.17e-06,0.0872,0.687,133.045,196347,4,23.02591,9,1,"1990"
"Just Another Day","Jon Secada","spotify:track:5AoBNJQDXXEnIJGjJjZu3y",0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,327427,4,47.18748,14,1,"1990"
"Ram It Down","Judas Priest","spotify:track:3LsIuCbWHtl78X3nrTQl4O",0.309,0.983,2,-5.991,1,0.115,0.000809,0.00596,0.278,0.146,141.71,288520,4,21.30834,10,0,"1990"
"Suspicious (West Coast Experimental Pop Art Mix)","Psychic TV","spotify:track:4As0uOWi3MhnuaKfkm2eC2",0.311,0.255,0,-17.118,1,0.0336,0.689,0.000645,0.119,0.182,96.419,446107,3,71.80261,15,0,"1990"
"There Is No Failure In God","Rev. Milton Brunson","spotify:track:31XFi1borsBwar2sOSn66s",0.505,0.939,0,-10.737,1,0.0708,0.0395,0.0322,0.969,0.662,136.248,288332,4,33.58114,9,0,"1990"
"Mariquita","Caifanes","spotify:track:4uBbIsDAYbZVLXWY0wAZrp",0.642,0.65,9,-9.647,0,0.0394,0.801,1.16e-06,0.106,0.881,155.226,116467,4,50.28586,6,0,"1990"
"Ol' Man River","Bix Beiderbecke","spotify:track:03TEcM6nlUR7cwCeqBeAtL",0.638,0.163,3,-15.787,1,0.136,0.995,0.521,0.268,0.791,169.973,177800,4,39.56903,8,0,"1990"
"Metal Heart","Dimmu Borgir","spotify:track:5iQyl3tVzjcyIaTMN8X7AL",0.186,0.95,7,-4.895,1,0.0779,0.00426,0.0521,0.157,0.217,132.141,277400,4,46.71165,11,0,"1990"
"Don't Cry for Me Argentina","Acker Bilk","spotify:track:2sTW3ndOfl5MnITIV6ueTC",0.321,0.246,0,-13.383,1,0.0316,0.968,0.837,0.135,0.25,85.161,226507,4,46.28706,11,0,"1990"
"Devil Town","Daniel Johnston","spotify:track:2zc3Txxn5cL4gdXRmZOj07",0.582,0.0774,8,-13.6,1,0.423,0.967,0,0.286,0.314,122.725,64680,1,20.15825,3,0,"1990"
"Suck A Caribou's Ass","Wesley Willis","spotify:track:0sjpphWUG3aWzOfThaNIOv",0.525,0.801,7,-7.724,1,0.0314,0.000158,0.000354,0.216,0.663,160.536,144333,4,29.07379,9,0,"1990"
"Wild Wild West","Will Smith Featuring Dru Hill & Kool Mo Dee","spotify:track:5AMvBCtX2rspUdoeJ9IsPN",0.861,0.597,10,-7.221,0,0.162,0.0983,0,0.176,0.694,107.016,268453,4,55.1764,9,1,"1990"
"You're The Inspiration","Peter Cetera Featuring Az Yet","spotify:track:2ukfmf2Yup3nwpIyV8znKz",0.645,0.6,10,-7.605,1,0.0252,0.0834,0,0.0599,0.411,143.48,246880,4,42.81537,9,1,"1990"
"James Brown Is Dead","L.A. Style","spotify:track:5EEsZl9wCWtPHXoi9I9PY7",0.599,0.976,0,-7.649,0,0.0859,0.0013,0.787,0.383,0.501,130.724,344400,4,23.272,8,1,"1990"
"Revolution Rock","Los Fabulosos Cadillacs","spotify:track:5RZK7quU1v0QaZYulNfw3G",0.549,0.915,0,-6.737,1,0.0669,0.0813,0.000316,0.0285,0.87,172.12,296040,4,36.52387,14,0,"1990"
"Last Kiss","Pearl Jam","spotify:track:0QnONzv3TvHAWk294h6DaQ",0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,4,62.63883,8,1,"1990"
"Doctor Jazz","Jelly Roll Morton","spotify:track:5nLKblcZMpBLHZMSuemb48",0.752,0.481,3,-15.201,1,0.549,0.759,0,0.475,0.545,116.485,161333,4,63.83178,7,0,"1990"
"Angel","Jon Secada","spotify:track:543d68hZ4dzVePFfdVc0Ki",0.485,0.477,0,-8.948,1,0.0262,0.295,3.35e-05,0.202,0.134,151.704,275040,4,38.21205,15,1,"1990"
"Sleeping With You","Firehouse","spotify:track:5M3ZwYKhBoAKgTqebp4BBi",0.584,0.815,3,-8.151,1,0.0325,6.45e-05,0.0367,0.214,0.705,120.799,230733,4,18.97944,13,1,"1990"
"Step By Step","New Kids On The Block","spotify:track:6J6RWKCPN5RFKHUKEUFjxS",0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,46.14574,13,1,"1990"
"The Time Has Come (Pikachu's Goodbye)","Pokémon","spotify:track:6jOy7e1JqskcFqu73qp4BF",0.346,0.332,0,-8.017,1,0.036,0.582,0,0.0661,0.225,199.903,185507,4,40.60168,12,0,"1990"
"Rhythm Of My Heart","Rod Stewart","spotify:track:6pceknxOgA22HKs99yPEm1",0.582,0.54,1,-11.021,1,0.0321,0.0621,0,0.178,0.433,94.955,254867,4,21.41833,12,1,"1990"
"Gett Off","Prince And The N.P.G.","spotify:track:0wFkjAM4VVoepQdYB6kl4U",0.655,0.628,10,-11.407,0,0.0946,0.00448,0.000732,0.29,0.603,99.841,271667,4,22.58898,10,1,"1990"
"Anti-Manifesto","Propagandhi","spotify:track:5pC1EmGL0mLkqZblnEe1hH",0.349,0.969,7,-4.621,1,0.114,0.000793,0.00344,0.117,0.629,114.994,214920,4,29.72272,8,0,"1990"
"Kickin' the Can","Parachute Express","spotify:track:643QEhYNnc5pk7x4TIJUGX",0.676,0.238,7,-17.598,1,0.0318,0.531,0.000838,0.338,0.921,95.887,143560,4,59.33117,7,0,"1990"
"John Jacob Jingleheimer Schmidt","Music For Little People Choir","spotify:track:5qJL8qRMjEnlQwIxt2g24M",0.66,0.297,2,-14.859,1,0.118,0.56,3.42e-06,0.178,0.96,138.422,108507,4,23.77179,7,0,"1990"
"Color Me Once","Violent Femmes","spotify:track:2kyjRBPLjeFn3JMzMtykxf",0.689,0.512,2,-8.782,0,0.0354,0.636,0.00255,0.103,0.365,118.843,251707,4,35.27758,15,0,"1990"
"We've Got It Goin' On","Backstreet Boys","spotify:track:2rtDTRFjBoqyj2rgi5mOAF",0.758,0.875,3,-4.518,0,0.0363,0.0851,0,0.227,0.91,112.966,219467,4,25.03803,7,1,"1990"
"MMMBop","Hanson","spotify:track:0lnxrQAd9ZxbhBBe7d8FO8",0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,4,21.37213,12,1,"1990"
"Arcana","Edgard Varèse","spotify:track:1Pgw7E5CIs8aZGJ9pqRBak",0.264,0.365,3,-16.909,0,0.0749,0.694,0.651,0.169,0.0547,140.266,1110240,4,17.87218,47,0,"1990"
"Não Transo Mais (Parte 1)","Made In Brazil","spotify:track:2kWO6D5F9R0lQbqfmtTVGA",0.356,0.879,9,-7.415,1,0.0539,0.00441,2.9e-06,0.377,0.758,172.554,149133,4,22.95385,7,0,"1990"
"Working With Meat","Jack Off Jill","spotify:track:4bLU7naM4vxb0VbFKgNu5S",0.271,0.835,9,-6.764,1,0.0671,0.0111,0,0.0701,0.529,190.646,123159,4,40.01797,6,0,"1990"
"Ska Mitzvah","King Django","spotify:track:5WD91zmsVZOlSnCHOiI0p0",0.587,0.671,4,-7.672,0,0.0402,0.000831,0.612,0.356,0.924,149.611,183493,4,61.91895,6,0,"1990"
"Arena Of Concealment","Caliban","spotify:track:7ytyhHGmO2mRJGn8VW5hSc",0.28,0.957,7,-6.707,1,0.0908,6.06e-06,0.712,0.398,0.365,95.099,169680,4,23.47645,7,0,"1990"
"When You Talk About Love","Patti LaBelle","spotify:track:2Lux20V5A95rJRGtT7GfuD",0.859,0.761,8,-5.504,0,0.0321,0.0156,0.254,0.687,0.922,97.99,333373,4,39.69022,9,1,"1990"
"Love Is All Around","Wet Wet Wet","spotify:track:0PCGfA36HrVPmsBZJ57zOU",0.523,0.689,10,-6.58,1,0.027,0.228,0,0.109,0.547,84.09,246240,4,39.43639,10,1,"1990"
"Nann","Trick Daddy Featuring Trina","spotify:track:7d9I42jF759n5HuUeoulzR",0.837,0.819,2,-5.245,1,0.211,0.000507,0,0.323,0.643,149.918,167400,4,23.59781,9,1,"1990"
"Days of the Broken Arrows","The Idle Race","spotify:track:7ja7aQuGPAxk9jW4hlOTfI",0.469,0.72,4,-8.02,1,0.0494,0.533,1.31e-06,0.233,0.655,128.685,231347,4,31.64781,9,0,"1990"
"Steam","Ty Herndon","spotify:track:2sPXJCnKyQ1SWjc2JdFnQK",0.676,0.738,6,-6.693,1,0.0262,0.0497,2.7e-06,0.0784,0.697,101.944,216693,4,21.42116,12,1,"1990"
"Mi Cantar","Los Angeles Azules","spotify:track:5PPKUD3n5mceqRD1U2Z9PW",0.468,0.602,9,-7.295,0,0.054,0.269,0,0.159,0.47,85.38,234373,4,20.11285,11,0,"1990"
"Under The Bridge","Red Hot Chili Peppers","spotify:track:3d9DChrdc6BOeFsbrZ3Is0",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,58.74428,10,1,"1990"
"Besa Me Mucho","Limpopo","spotify:track:4ywrxU7nx1ohP6bd4q2gu8",0.517,0.462,4,-8.597,0,0.0331,0.866,0.315,0.161,0.616,122.838,189840,4,27.26668,9,0,"1990"
"Pomeroy Mountain","Angry Johnny and the Killbillies","spotify:track:6g8EpamrbtVKNOcsodJPEr",0.669,0.564,7,-11.133,1,0.0284,0.433,2.08e-05,0.157,0.946,134.285,302107,4,54.67647,12,0,"1990"
"Lucky Love","Ace Of Base","spotify:track:2O5MugeVVDlVs4ThMCy1Lm",0.769,0.662,5,-7.238,1,0.0319,0.129,0.00102,0.0814,0.863,104.104,175747,4,31.43337,7,1,"1990"
"Poison","Alice Cooper","spotify:track:5XcZRgJv3zMhTqCyESjQrF",0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4,36.90502,10,1,"1990"
"Metal Meltdown","Judas Priest","spotify:track:679lDz2Jn7TOD6LRl2gM8y",0.359,0.968,9,-5.4,1,0.17,0.00137,0.288,0.382,0.123,150.058,287667,4,43.36045,10,0,"1990"
"Jazz Trash","Ellery Eskelin","spotify:track:2f9ajqHBH5YLBwMnN97LFc",0.5,0.342,4,-17.526,0,0.432,0.683,0.0496,0.0937,0.382,79.11,446533,3,92.62241,18,0,"1990"
"Woof","Snoop Dogg Featuring Mystikal And Fiend","spotify:track:2bryPxmm98dhBU73ut3lw3",0.797,0.786,6,-7.135,0,0.385,0.066,0,0.272,0.85,166.239,261867,4,19.03742,13,1,"1990"
"You Used To Love Me","Faith Evans","spotify:track:0KhXVmAN4sqeEgsqRd39f2",0.702,0.458,0,-8.195,1,0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,4,31.86601,12,1,"1990"
"I'd Rather Eat Glass","Excuse 17","spotify:track:2OFYyAeFRiXZVGGxwgfLTx",0.26,0.974,2,-5.945,1,0.114,0.0168,9.5e-05,0.196,0.169,147.864,176133,4,45.28364,10,0,"1990"
"Top Of The World","Van Halen","spotify:track:5IpIcYj3omb4iOP76bAoRP",0.546,0.785,9,-8.788,1,0.0297,0.0354,3.6e-06,0.0935,0.804,127.957,232867,4,44.24606,11,1,"1990"
"Memories of Mother and Dad","Hazel Dickens","spotify:track:0awB83Y3jI3Zrr2DxVqXFT",0.61,0.475,11,-10.87,1,0.0261,0.803,9.26e-06,0.15,0.858,101.752,159093,4,46.29682,8,0,"1990"
"Sexual (Li Da Di)","Amber","spotify:track:4jCWcK6PhbnzOCAFJEztUm",0.623,0.898,4,-6.604,0,0.0309,0.000192,0.303,0.138,0.786,130.993,226227,4,30.7697,12,1,"1990"
"When I Fall In Love (From ""Sleepless In Seattle"")","Celine Dion And Clive Griffin","spotify:track:5kqmgfPEUWtDGWOvop4sP2",0.19,0.241,8,-13.251,1,0.0322,0.577,0,0.0952,0.107,68.353,260827,4,68.96294,11,1,"1990"
"Con Te Partirò","Andrea Bocelli","spotify:track:7zrpoAJte9o12TzawqgdD0",0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984,5,43.76625,11,0,"1990"
"Think Of You","Usher","spotify:track:1FlDtQBj95pnFbS9kCTZEI",0.71,0.431,0,-8.333,1,0.0388,0.0553,4.23e-05,0.0537,0.553,93.105,229333,4,24.02991,9,1,"1990"
"White Jazz","Joe Loss And His Band","spotify:track:6Af3IyfIqkNd52ZiSqqoAw",0.867,0.338,0,-13.159,0,0.0794,0.926,0.434,0.106,0.659,111.439,184067,4,34.67008,9,0,"1990"
"Khazad Dum","Summoning","spotify:track:5Y1Erj9A1S3LF4zmHgehEM",0.551,0.883,3,-8.144,0,0.0555,0.145,0.694,0.0773,0.114,110.031,657693,4,68.32525,14,0,"1990"
"Better Days","Strung Out","spotify:track:4KIfIaa0Ugup84PGCG8L3L",0.426,0.963,5,-5.355,0,0.0662,0.0028,0,0.164,0.546,111.399,146107,4,19.11929,6,0,"1990"
"Spin That Wheel","Hi Tek 3 Featuring Ya Kid K","spotify:track:0sAt5clOC0mNTup5FsjDJE",0.803,0.924,5,-7.161,1,0.0701,0.0112,1.16e-05,0.0671,0.956,128.284,220360,4,21.69249,13,1,"1990"
"Spend My Life","Slaughter","spotify:track:4xTQdHvWyjASRfEBpaGJoI",0.504,0.983,0,-3.071,1,0.0793,0.019,0,0.339,0.534,115.178,200640,4,27.78411,8,1,"1990"
"High","The Cure","spotify:track:2iVtt0mYIL26IGAgRkhHT5",0.618,0.717,9,-12.107,1,0.03,0.0164,0.000339,0.0594,0.761,114.802,213333,4,67.25689,9,1,"1990"
"Runaway","The Corrs","spotify:track:6csX1JjmeoLhGqMBXGnZF0",0.423,0.598,5,-7.443,1,0.0268,0.641,1.24e-06,0.34,0.521,151.972,265133,3,31.42707,11,1,"1990"
"Mama Said Knock You Out","LL Cool J","spotify:track:6C7ZgThn6Yan5MTZdAEEFw",0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,289693,4,69.75038,10,1,"1990"
"Always In My Heart","Tevin Campbell","spotify:track:2CD8UvBi01dwnriCM8TivL",0.713,0.677,6,-6.761,1,0.0253,0.0282,5.99e-05,0.144,0.522,124.152,338732,4,59.83312,13,1,"1990"
"Afternoons & Coffeespoons","Crash Test Dummies","spotify:track:21qfURxhcUJeeKKzB132ze",0.604,0.866,5,-6.742,1,0.0335,0.0151,0.00138,0.357,0.752,122.917,235933,4,28.55207,10,1,"1990"
"Foe Tha Love Of $","Bone Thugs-N-Harmony Featuring Eazy-E","spotify:track:1muLq1kBLWIT3pmNC2xl0g",0.772,0.695,7,-8.013,1,0.0735,0.00295,0,0.427,0.643,137.868,272440,1,17.03593,14,1,"1990"
"Heavy Metal Mama","Devin Townsend","spotify:track:7lZOgb06ueV5hj0JTV5pyL",0.355,0.644,4,-10.016,0,0.0978,0.0159,0.000545,0.674,0.465,96.375,287867,4,39.10433,13,0,"1990"
"Whoomp! (There It Is)","Tag Team","spotify:track:70jtZsS59vhmyZSsln0std",0.8,0.639,4,-7.406,0,0.0439,0.00123,0,0.0803,0.45,129.443,226027,4,31.41174,14,1,"1990"
"That Special Place (feat. New Generation Singers Reunion Choir)","Daryl Coley","spotify:track:5fJ8BDYdlk7miYgbZlVek4",0.42,0.432,8,-11.082,1,0.0327,0.495,0,0.601,0.305,148.432,372867,4,27.86324,15,0,"1990"
"When I Give My Love","Keith Sweat","spotify:track:4wiwUgr26EF6CgmjUvG4Yg",0.659,0.538,9,-8.381,0,0.0365,0.074,0,0.085,0.518,116.566,365893,4,32.62585,16,1,"1990"
"My Heart Belongs To You","Russ Irwin","spotify:track:1s0VBhLgxZJpC6M9uncj4e",0.491,0.34,3,-12.18,1,0.0293,0.645,1.46e-06,0.112,0.226,133.305,240933,4,40.18406,13,1,"1990"
"I Need To Know","Marc Anthony","spotify:track:7ffwRz8lZyDOE4Vj58Lo72",0.813,0.949,3,-2.563,0,0.0336,0.486,9.75e-06,0.112,0.792,115.061,227707,4,31.46063,10,1,"1990"
"It's A Party","Busta Rhymes Featuring Zhane","spotify:track:0Ml8PkxnlGUrrMPpJWPBc3",0.665,0.657,5,-8.805,0,0.274,0.0823,0,0.176,0.786,178.033,277440,4,45.75802,11,1,"1990"
"Hold On (Tighter To Love)","Clubland","spotify:track:25tq1GAZcbFEfJLex2mZSb",0.796,0.688,7,-7.932,0,0.0558,0.00131,0.361,0.0888,0.573,119.768,404074,4,49.94648,18,1,"1990"
"Sci-Fi Wasabi","Cibo Matto","spotify:track:2DkkPE9FFCbNa0cfymZnVi",0.678,0.849,6,-4.183,1,0.141,0.0174,0,0.592,0.424,98.401,223027,4,55.1161,7,0,"1990"
"Melodía De Amor","Los Rebeldes Del Rock","spotify:track:7dPI1PHsij0TPk4L8lIHsT",0.588,0.454,0,-12.926,1,0.0305,0.793,0,0.0914,0.972,147.423,143067,4,51.11176,7,0,"1990"
"Loser","Beck","spotify:track:5PntSbMHC1ud6Vvl8x56qd",0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,4,22.99763,10,1,"1990"
"John Barleycorn","Kenny Baker","spotify:track:1UgfiXJCWaWuoillaX3fFp",0.607,0.474,7,-12.475,1,0.124,0.65,0,0.956,0.946,133.899,133253,4,42.48188,6,0,"1990"
"La chanson des défenseurs de Moscou","The Red Army Choir","spotify:track:4FyNAqZAZ0bMpd36Y4g5dR",0.573,0.783,7,-5.139,0,0.0481,0.953,0.00147,0.0531,0.574,109.34,192573,4,31.46104,10,0,"1990"
"Only Time Will Tell","Nelson","spotify:track:7FcRdUa2ypO4W6MAiVNUxz",0.455,0.417,0,-16.817,0,0.0303,0.316,1.44e-06,0.0608,0.464,142.25,233718,4,44.31658,10,1,"1990"
"Two Studies, Op. 39: Folk Tune","Eugene Goossens","spotify:track:2w5vt5IVKzNegZ52R79viM",0.367,0.0282,9,-26.375,0,0.0647,0.995,0.873,0.073,0.0713,202.513,136333,4,61.30165,7,0,"1990"
"O Grande Amor","Antônio Carlos Jobim","spotify:track:2D5UIphZ0ViZBvOiiY1WQI",0.49,0.119,2,-18.107,0,0.0418,0.967,0.322,0.122,0.277,129.483,326493,4,19.59134,12,0,"1990"
"For You","Kenny Lattimore","spotify:track:4fgQMbN9r8d9V2exSTsLFs",0.633,0.42,4,-11.784,1,0.0352,0.737,0,0.0727,0.482,137.693,236147,4,60.41379,9,1,"1990"
"หยุดเลย","J Jetrin","spotify:track:34ymFuVHX4eH1q3uXTh4pQ",0.586,0.546,9,-8.547,0,0.0265,0.454,0,0.0935,0.262,140.824,250387,4,41.72215,11,0,"1990"
"Plasma","Plas Johnson","spotify:track:6aBzhEJA2KZpkiUeLdr1L6",0.607,0.205,0,-14.275,0,0.0378,0.141,0.909,0.0635,0.569,116.09,162907,1,27.11763,9,0,"1990"
"Pearl - Edit","Chapterhouse","spotify:track:0kCzcpTLcdi6ClEI2x28hb",0.41,0.885,2,-7.042,1,0.0351,0.000104,0.807,0.307,0.618,100.047,290800,4,24.78784,11,0,"1990"
"Kind Folk","Kenny Wheeler","spotify:track:6CXfNVAbK2UEdwGhWzThrF",0.488,0.0872,9,-16.779,0,0.0388,0.959,0.921,0.109,0.306,117.348,516400,3,32.97797,24,0,"1990"
"Chatterbox","New York Dolls","spotify:track:6XxQdKcpWMJmP8tgkqnR9O",0.378,0.762,4,-12.571,1,0.0844,0.426,0.238,0.121,0.372,139.802,145773,4,29.85589,9,0,"1990"
"The Riddler (From ""Batman Forever"")","Method Man","spotify:track:0GzXo2jahyCJbyTEo5fqCB",0.798,0.668,10,-4.824,1,0.091,0.0571,0.00987,0.204,0.438,168.039,213733,4,34.91878,14,1,"1990"
"Jazzy Belle","OutKast","spotify:track:6w4MlvpuxtbjGdL9YeTx89",0.878,0.651,11,-8.074,0,0.252,0.0178,0,0.0408,0.102,92.028,251667,4,26.24362,6,1,"1990"
"Todo Aquel Ayer","Caribbean Jazz Project","spotify:track:4urxXihKVboY2uyxorVBit",0.698,0.41,5,-11.606,0,0.0284,0.577,0.838,0.221,0.682,98.339,254200,4,32.19843,14,0,"1990"
"Said I Loved You...But I Lied","Michael Bolton","spotify:track:2nfMrwg3aRhSAv4HX7IzJL",0.547,0.569,10,-8.644,1,0.0271,0.189,7.05e-06,0.156,0.432,159.713,304867,4,38.744,13,1,"1990"
"Kingdom","Kickback","spotify:track:1RbCsofGtNidlcI32X2Q8Z",0.419,0.926,6,-6.625,0,0.0715,8.1e-06,0.00145,0.0617,0.434,95.26,193933,4,23.2959,9,0,"1990"
"Crush","Dave Matthews Band","spotify:track:6AKSrodq9kU9hmTLEeWFFr",0.564,0.745,0,-6.933,1,0.0411,0.262,2.78e-05,0.108,0.672,94.044,488734,4,28.32058,20,1,"1990"
"I'll Think Of A Reason Later","Lee Ann Womack","spotify:track:7ygWc80Ao1nhcV2D6Q3zPa",0.594,0.833,3,-5.543,1,0.0358,0.0848,7.8e-05,0.311,0.663,142.035,218667,4,32.55626,9,1,"1990"
"Overture And A Prisoner Of The Crusades (From Chains To Freedom)","Michael Kamen","spotify:track:15j9XMtlPVsJpqCrDTv0MW",0.187,0.264,0,-15.162,1,0.035,0.73,0.752,0.104,0.0977,145.012,507560,4,40.16228,22,0,"1990"
"Fly Away","Lenny Kravitz","spotify:track:1OxcIUqVmVYxT6427tbhDW",0.586,0.872,7,-5.066,1,0.0483,0.018,0,0.622,0.729,159.925,221333,4,25.0524,8,1,"1990"
"The Freshmen","The Verve Pipe","spotify:track:21jEuMn2lf37715rwjow2M",0.571,0.505,1,-9.312,0,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,269467,4,34.87483,12,1,"1990"
"Hey Lupe","Los Superclasicos","spotify:track:5SjjoDG7dPqahLQZLZkO6C",0.715,0.33,6,-15.25,1,0.0998,0.149,0,0.0948,0.715,123.801,126907,4,100.75713,4,0,"1990"
"Uncle Tom's Cabin","Warrant","spotify:track:3WW3g2scq0m7ZY5JCxrdWw",0.633,0.732,8,-6.785,1,0.0707,0.186,1.37e-05,0.13,0.273,126.567,241507,4,34.58011,9,1,"1990"
"Action","Terror Fabulous Featuring Nadine Sutherland","spotify:track:42F0eI7tFI8Xez4iqXObBt",0.62,0.477,6,-12.277,0,0.169,0.187,0,0.0522,0.757,123.876,201747,5,73.90144,9,1,"1990"
"Get On Up","Jodeci","spotify:track:1SyR0qHmGNRZQ49Z0rFU4A",0.717,0.561,11,-7.898,1,0.245,0.567,0,0.439,0.673,93.116,225933,4,29.23132,11,1,"1990"
"Fall Down","Toad The Wet Sprocket","spotify:track:2tJlASUdstRCCecAN9rThS",0.472,0.856,0,-6.881,1,0.0326,0.146,0.000672,0.175,0.774,151.972,202427,4,34.29431,10,1,"1990"
"My Favorite Mistake","Sheryl Crow","spotify:track:1LAW7bK2NUJfrnmy2KRCs3",0.613,0.754,4,-8.191,0,0.0318,0.00594,0.000318,0.33,0.576,104.651,245093,4,58.98659,10,1,"1990"
"One Way Ticket","Mr. Review","spotify:track:0MWuLiXqxPiQIGTCjstLgL",0.696,0.896,9,-9.134,1,0.0332,0.165,0.00591,0.121,0.981,166.978,234573,4,44.20047,10,0,"1990"
"Runaway Train","Soul Asylum","spotify:track:3TW48DvQ7ChwY1Yy1tkMaP",0.613,0.72,0,-7.957,1,0.0425,0.0132,0,0.104,0.561,117.341,265867,4,26.84971,11,1,"1990"
"Angelus ad pastores - Transc. Denis Arnold/Edited for performance John Eliot Gardiner","Giovanni Gabrieli","spotify:track:2PLNtjT3VLjdOwEgOaK0Qa",0.252,0.158,9,-17.906,0,0.0339,0.995,0.0368,0.0791,0.26,80.878,129267,4,47.73662,5,0,"1990"
"The Animal Song","Savage Garden","spotify:track:5TuzQ44lPWTCKbfXbNIEXg",0.652,0.669,6,-7.663,1,0.037,0.0639,3.83e-06,0.0671,0.834,116.088,278000,4,41.61203,10,1,"1990"
"Automatic Lover (Call For Love)","Real McCoy","spotify:track:7CEPvXcCMeCSBrMI72ayLm",0.688,0.98,5,-4.862,0,0.034,0.0693,0.462,0.16,0.538,132.992,227933,4,45.0153,11,1,"1990"
"She's Playing Hard To Get","Hi-Five","spotify:track:3xRbymJj98leHL7K8Y94WS",0.525,0.811,1,-6.148,1,0.0602,0.00847,0,0.266,0.751,199.977,276573,4,41.06696,9,1,"1990"
"Metal Warriors","Manowar","spotify:track:5P2Ghhv0wFYThHfDQaS0g5",0.571,0.797,9,-9.264,1,0.0497,0.000786,0.186,0.0777,0.243,101.003,234560,4,32.00007,9,0,"1990"
"Knockin' Boots","Candyman","spotify:track:4bvqOj9QiH6qKecLiefKst",0.94,0.662,7,-8.786,1,0.292,0.0954,0,0.376,0.657,101.403,233027,4,51.72619,12,1,"1990"
"Judy Is a Punk","Huntingtons","spotify:track:308S71Nfg33QocucjSRsFq",0.341,0.964,10,-3.723,0,0.0875,0.171,0,0.312,0.68,110.857,75418,4,43.7526,4,0,"1990"
